Patrón N+ADJ,Estado,Patrón en Glosario,Noun en Glosario,Adj en Glosario,Adj en Lista Específica,Contexto
título superior,Parcialmente encontrado,No,Sí,Sí,No,o experiencia adecuadas para el seguimiento del plan y el correcto cumplimiento del objeto del contrato. g a la finalización título superior la persona trabajadora tendrá derecho a la certificación del contenido de la práctica realizada. h
convenio colectivo,Encontrado en glosario,Sí,Sí,Sí,No,"certificación del contenido de la práctica realizada. h las personas contratadas con contrato de formación para la obtención de práctica convenio colectivo podrán realizar horas extraordinarias, salvo en el supuesto previsto en el artículo .. i la"
práctica profesional,Parcialmente encontrado,No,No,Sí,Sí,"formación para la obtención de práctica profesional no podrán realizar horas extraordinarias, salvo en el supuesto previsto en el artículo práctica profesional la retribución por el tiempo de trabajo efectivo será la fijada en el convenio colectivo"
plan formativo,Parcialmente encontrado,No,Sí,No,No,el artículo .. i la retribución por el tiempo de trabajo efectivo será la fijada en el convenio colectivo aplicable plan formativo empresa para estos contratos o en su defecto la del grupo profesional y nivel retributivo
práctica profesional,Parcialmente encontrado,No,No,Sí,Sí,será la fijada en el convenio colectivo aplicable en la empresa para estos contratos o en su defecto la del práctica profesional y nivel retributivo correspondiente a las funciones desempeñadas. en ningún caso la retribución podrá ser
experiencia adecuadas,No encontrado,No,No,No,No,o en su defecto la del grupo profesional y nivel retributivo correspondiente a las funciones desempeñadas. en ningún caso la experiencia adecuadas ser inferior a la retribución mínima establecida para el contrato para la formación en alternancia
persona trabajadora,Parcialmente encontrado,No,Sí,Sí,No,inferior a la retribución mínima establecida para el contrato para la formación en alternancia ni al salario mínimo interprofesional en persona trabajadora tiempo de trabajo efectivo. j reglamentariamente se desarrollará el alcance de la formación correspondiente al
práctica realizada,No encontrado,No,No,No,No,"formación en alternancia ni al salario mínimo interprofesional en proporción al tiempo de trabajo efectivo. j reglamentariamente se desarrollará el práctica realizada la formación correspondiente al contrato de formación para la obtención de prácticas profesionales, particularmente, en"
personas contratadas,Parcialmente encontrado,No,Sí,Sí,No,"salario mínimo interprofesional en proporción al tiempo de trabajo efectivo. j reglamentariamente se desarrollará el alcance de la formación correspondiente personas contratadas de formación para la obtención de prácticas profesionales, particularmente, en el caso de acciones formativas"
práctica profesional,Parcialmente encontrado,No,No,Sí,Sí,"j reglamentariamente se desarrollará el alcance de la formación correspondiente al contrato de formación para la obtención de prácticas profesionales, práctica profesional el caso de acciones formativas específicas dirigidas a la digitalización, la innovación o la sostenibilidad,"
horas extraordinarias,Encontrado en glosario,Sí,No,Sí,Sí,"alcance de la formación correspondiente al contrato de formación para la obtención de prácticas profesionales, particularmente, en el caso de horas extraordinarias específicas dirigidas a la digitalización, la innovación o la sostenibilidad, incluyendo la posibilidad de microacreditaciones"
trabajo efectivo,Parcialmente encontrado,No,Sí,No,No,"de acciones formativas específicas dirigidas a la digitalización, la innovación o la sostenibilidad, incluyendo la posibilidad de microacreditaciones de los trabajo efectivo formación profesional o universitaria. . son normas comunes del contrato formativo las siguientes: a la"
convenio colectivo,Encontrado en glosario,Sí,Sí,Sí,No,"digitalización, la innovación o la sostenibilidad, incluyendo la posibilidad de microacreditaciones de los sistemas de formación profesional o universitaria. . convenio colectivo comunes del contrato formativo las siguientes: a la acción protectora de la seguridad social de"
grupo profesional,Encontrado en glosario,Sí,No,Sí,Sí,"formación profesional o universitaria. . son normas comunes del contrato formativo las siguientes: a la acción protectora de la seguridad grupo profesional las personas que suscriban un contrato formativo comprenderá todas las contingencias protegibles y prestaciones, incluido"
nivel retributivo,Encontrado en glosario,Sí,No,No,No,"universitaria. . son normas comunes del contrato formativo las siguientes: a la acción protectora de la seguridad social de las nivel retributivo suscriban un contrato formativo comprenderá todas las contingencias protegibles y prestaciones, incluido el desempleo y"
funciones desempeñadas,No encontrado,No,No,No,No,"del contrato formativo las siguientes: a la acción protectora de la seguridad social de las personas que suscriban un contrato funciones desempeñadas todas las contingencias protegibles y prestaciones, incluido el desempleo y la cobertura del fondo de"
retribución mínima,Encontrado en glosario,Sí,Sí,No,No,"de las personas que suscriban un contrato formativo comprenderá todas las contingencias protegibles y prestaciones, incluido el desempleo y la retribución mínima fondo de garantía salarial. b las situaciones de incapacidad temporal, nacimiento, adopción, guarda con fines"
salario mínimo,Parcialmente encontrado,No,Sí,No,No,"y prestaciones, incluido el desempleo y la cobertura del fondo de garantía salarial. b las situaciones de incapacidad temporal, nacimiento, salario mínimo con fines de adopción, acogimiento, riesgo durante el embarazo, riesgo durante la lactancia, violencia de"
trabajo efectivo,Parcialmente encontrado,No,Sí,No,No,"del fondo de garantía salarial. b las situaciones de incapacidad temporal, nacimiento, adopción, guarda con fines de adopción, acogimiento, riesgo trabajo efectivo embarazo, riesgo durante la lactancia, violencia de género, interrumpirán el cómputo de la duración del"
formación correspondiente,No encontrado,No,No,No,No,"nacimiento, adopción, guarda con fines de adopción, acogimiento, riesgo durante el embarazo, riesgo durante la lactancia, violencia de género, interrumpirán formación correspondiente de la duración del contrato. c el contrato, que deberá formalizarse por escrito de conformidad"
prácticas profesionales,Parcialmente encontrado,No,No,Sí,Sí,"el embarazo, riesgo durante la lactancia, violencia de género, interrumpirán el cómputo de la duración del contrato. c el contrato, prácticas profesionales formalizarse por escrito de conformidad con lo establecido en el artículo , incluirá obligatoriamente el"
acciones formativas,Parcialmente encontrado,No,Sí,No,No,"interrumpirán el cómputo de la duración del contrato. c el contrato, que deberá formalizarse por escrito de conformidad con lo acciones formativas el artículo , incluirá obligatoriamente el texto del plan formativo individual al que se refieren"
formación profesional,Encontrado en glosario,Sí,No,Sí,Sí,"artículo , incluirá obligatoriamente el texto del plan formativo individual al que se refieren los apartados . b, c, d, formación profesional h y k y .e y f, en el que se especifiquen el contenido de"
normas comunes,Parcialmente encontrado,No,Sí,Sí,Sí,"plan formativo individual al que se refieren los apartados . b, c, d, e, g, h y k y .e normas comunes en el que se especifiquen el contenido de las prácticas o la formación y las"
contrato formativo,Parcialmente encontrado,No,Sí,No,No,"al que se refieren los apartados . b, c, d, e, g, h y k y .e y f, en contrato formativo se especifiquen el contenido de las prácticas o la formación y las actividades de tutoría"
seguridad social,Encontrado en glosario,Sí,Sí,Sí,Sí,"g, h y k y .e y f, en el que se especifiquen el contenido de las prácticas o la seguridad social las actividades de tutoría para el cumplimiento de sus objetivos. igualmente, incorporará el texto de"
contrato formativo,Parcialmente encontrado,No,Sí,No,No,"en el que se especifiquen el contenido de las prácticas o la formación y las actividades de tutoría para el contrato formativo sus objetivos. igualmente, incorporará el texto de los acuerdos y convenios a los que se"
contingencias protegibles,No encontrado,No,No,No,No,"el contenido de las prácticas o la formación y las actividades de tutoría para el cumplimiento de sus objetivos. igualmente, contingencias protegibles texto de los acuerdos y convenios a los que se refiere el apartado .e. d"
garantía salarial,Parcialmente encontrado,No,Sí,Sí,Sí,"el cumplimiento de sus objetivos. igualmente, incorporará el texto de los acuerdos y convenios a los que se refiere el garantía salarial d los límites de edad y en la duración máxima del contrato formativo no serán"
incapacidad temporal,Encontrado en glosario,Sí,Sí,Sí,No,el texto de los acuerdos y convenios a los que se refiere el apartado .e. d los límites de edad incapacidad temporal la duración máxima del contrato formativo no serán de aplicación cuando se concierte con personas
plan formativo,Parcialmente encontrado,No,Sí,No,No,"regulación del régimen de las empresas de inserción, en los casos en que sean contratados por parte de empresas de plan formativo estén cualificadas y activas en el registro administrativo correspondiente. reglamentariamente se establecerán dichos límites para"
duración máxima,No encontrado,No,No,No,No,"los puestos de trabajo, actividades, niveles o grupos profesionales que podrán desempeñarse por medio de contrato formativo. f las empresas duración máxima aplicando algunas de las medidas de flexibilidad interna reguladas en los artículos y bis podrán"
contrato formativo,Parcialmente encontrado,No,Sí,No,No,"trabajo, actividades, niveles o grupos profesionales que podrán desempeñarse por medio de contrato formativo. f las empresas que estén aplicando contrato formativo las medidas de flexibilidad interna reguladas en los artículos y bis podrán concertar contratos formativos"
exclusión social,Parcialmente encontrado,No,Sí,Sí,Sí,algunas de las medidas de flexibilidad interna reguladas en los artículos y bis podrán concertar contratos formativos siempre que las exclusión social bajo esta modalidad no sustituyan funciones o tareas realizadas habitualmente por las personas afectadas por
registro administrativo,Encontrado en glosario,Sí,Sí,Sí,No,"si al término del contrato la persona continuase en la empresa, no podrá concertarse un nuevo periodo de prueba, computándose registro administrativo del contrato formativo a efectos de antigüedad en la empresa. h los contratos formativos celebrados"
programa formativo,Parcialmente encontrado,No,Sí,No,No,"prueba, computándose la duración del contrato formativo a efectos de antigüedad en la empresa. h los contratos formativos celebrados en programa formativo ley o aquellos respecto de los cuales la empresa incumpla sus obligaciones formativas se entenderán"
convenio colectivo,Encontrado en glosario,Sí,Sí,Sí,No,"los contratos formativos celebrados en fraude de ley o aquellos respecto de los cuales la empresa incumpla sus obligaciones formativas convenio colectivo concertados como contratos indefinidos de carácter ordinario. i reglamentariamente se establecerán, previa consulta con las"
ámbito sectorial,Parcialmente encontrado,No,No,Sí,No,"celebrados en fraude de ley o aquellos respecto de los cuales la empresa incumpla sus obligaciones formativas se entenderán concertados ámbito sectorial indefinidos de carácter ordinario. i reglamentariamente se establecerán, previa consulta con las administraciones competentes en"
convenios colectivos,Encontrado en glosario,Sí,Sí,Sí,No,"incumpla sus obligaciones formativas se entenderán concertados como contratos indefinidos de carácter ordinario. i reglamentariamente se establecerán, previa consulta con convenios colectivos competentes en la formación objeto de realización mediante contratos formativos, los requisitos que deben cumplirse"
ámbito inferior,No encontrado,No,No,No,No,"se entenderán concertados como contratos indefinidos de carácter ordinario. i reglamentariamente se establecerán, previa consulta con las administraciones competentes en ámbito inferior objeto de realización mediante contratos formativos, los requisitos que deben cumplirse para la celebración de"
grupos profesionales,Encontrado en glosario,Sí,No,Sí,Sí,"con las administraciones competentes en la formación objeto de realización mediante contratos formativos, los requisitos que deben cumplirse para la grupos profesionales los mismos, tales como el número de contratos por tamaño de centro de trabajo, las"
contrato formativo,Parcialmente encontrado,No,Sí,No,No,"de realización mediante contratos formativos, los requisitos que deben cumplirse para la celebración de los mismos, tales como el número contrato formativo por tamaño de centro de trabajo, las personas en formación por tutor o tutora, o"
flexibilidad interna,Parcialmente encontrado,No,Sí,Sí,No,"los mismos, tales como el número de contratos por tamaño de centro de trabajo, las personas en formación por tutor flexibilidad interna o las exigencias en relación con la estabilidad de la plantilla. . la empresa pondrá"
contratos formativos,Parcialmente encontrado,No,Sí,No,No,"de centro de trabajo, las personas en formación por tutor o tutora, o las exigencias en relación con la estabilidad contratos formativos plantilla. . la empresa pondrá en conocimiento de la representación legal de las personas trabajadoras"
personas contratadas,Parcialmente encontrado,No,Sí,Sí,No,"personas en formación por tutor o tutora, o las exigencias en relación con la estabilidad de la plantilla. . la personas contratadas en conocimiento de la representación legal de las personas trabajadoras los acuerdos de cooperación educativa"
tareas realizadas,No encontrado,No,No,No,No,"exigencias en relación con la estabilidad de la plantilla. . la empresa pondrá en conocimiento de la representación legal de tareas realizadas trabajadoras los acuerdos de cooperación educativa o formativa que contemplen la contratación formativa, incluyendo la"
personas afectadas,Parcialmente encontrado,No,Sí,No,No,"estabilidad de la plantilla. . la empresa pondrá en conocimiento de la representación legal de las personas trabajadoras los acuerdos personas afectadas educativa o formativa que contemplen la contratación formativa, incluyendo la información relativa a los planes"
contrato formativo,Parcialmente encontrado,No,Sí,No,No,"programas formativos individuales, así como a los requisitos y las condiciones en las que se desarrollará la actividad de tutorización. contrato formativo el supuesto de diversos contratos vinculados a un único ciclo, certificado o itinerario en los"
contratos formativos,Parcialmente encontrado,No,Sí,No,No,"las que se desarrollará la actividad de tutorización. asimismo, en el supuesto de diversos contratos vinculados a un único ciclo, contratos formativos itinerario en los términos referidos en el apartado .h, la empresa deberá trasladar a la"
obligaciones formativas,Parcialmente encontrado,No,Sí,No,No,"un único ciclo, certificado o itinerario en los términos referidos en el apartado .h, la empresa deberá trasladar a la obligaciones formativas de las personas trabajadoras toda la información de la que disponga al respecto de dichas"
contratos indefinidos,Encontrado en glosario,Sí,Sí,No,No,"en los términos referidos en el apartado .h, la empresa deberá trasladar a la representación legal de las personas trabajadoras contratos indefinidos información de la que disponga al respecto de dichas contrataciones. . en la negociación colectiva"
carácter ordinario,Parcialmente encontrado,No,No,Sí,No,"referidos en el apartado .h, la empresa deberá trasladar a la representación legal de las personas trabajadoras toda la información carácter ordinario que disponga al respecto de dichas contrataciones. . en la negociación colectiva se fijarán criterios"
administraciones competentes,Parcialmente encontrado,No,Sí,No,No,legal de las personas trabajadoras toda la información de la que disponga al respecto de dichas contrataciones. . en la administraciones competentes se fijarán criterios y procedimientos tendentes a conseguir una presencia equilibrada de hombres y mujeres
contratos formativos,Parcialmente encontrado,No,Sí,No,No,"la que disponga al respecto de dichas contrataciones. . en la negociación colectiva se fijarán criterios y procedimientos tendentes a contratos formativos presencia equilibrada de hombres y mujeres vinculados a la empresa mediante contratos formativos. asimismo, podrán"
representación legal,Parcialmente encontrado,No,Sí,Sí,No,"formativos, podrán solicitar por escrito al servicio público de empleo competente, información relativa a si las personas a las que representación legal han estado previamente contratadas bajo dicha modalidad y la duración de estas contrataciones. dicha información"
personas trabajadoras,Parcialmente encontrado,No,Sí,Sí,No,"escrito al servicio público de empleo competente, información relativa a si las personas a las que pretenden contratar han estado personas trabajadoras bajo dicha modalidad y la duración de estas contrataciones. dicha información deberá ser trasladada a"
cooperación educativa,Parcialmente encontrado,No,Sí,No,No,"empleo competente, información relativa a si las personas a las que pretenden contratar han estado previamente contratadas bajo dicha modalidad cooperación educativa duración de estas contrataciones. dicha información deberá ser trasladada a la representación legal de las"
contratación formativa,Parcialmente encontrado,No,Sí,No,No,personas a las que pretenden contratar han estado previamente contratadas bajo dicha modalidad y la duración de estas contrataciones. dicha contratación formativa ser trasladada a la representación legal de las personas trabajadoras y tendrá valor liberatorio a
información relativa,Parcialmente encontrado,No,Sí,Sí,Sí,contratar han estado previamente contratadas bajo dicha modalidad y la duración de estas contrataciones. dicha información deberá ser trasladada a información relativa legal de las personas trabajadoras y tendrá valor liberatorio a efectos de no exceder la
programas formativos,Parcialmente encontrado,No,Sí,No,No,dicha modalidad y la duración de estas contrataciones. dicha información deberá ser trasladada a la representación legal de las personas programas formativos tendrá valor liberatorio a efectos de no exceder la duración máxima de este contrato.
contratos vinculados,Parcialmente encontrado,No,Sí,No,No,exceder la duración máxima de este contrato. contratos vinculados
términos referidos,Parcialmente encontrado,No,Sí,No,No,términos referidos
representación legal,Parcialmente encontrado,No,Sí,Sí,No,representación legal
personas trabajadoras,Parcialmente encontrado,No,Sí,Sí,No,personas trabajadoras
negociación colectiva,Encontrado en glosario,Sí,Sí,Sí,Sí,negociación colectiva
procedimientos tendentes,Parcialmente encontrado,No,Sí,No,No,procedimientos tendentes
presencia equilibrada,No encontrado,No,No,No,No,presencia equilibrada
mujeres vinculados,Parcialmente encontrado,No,Sí,No,No,mujeres vinculados
contratos formativos,Parcialmente encontrado,No,Sí,No,No,contratos formativos
contratos formativos,Parcialmente encontrado,No,Sí,No,No,contratos formativos
tiempo indefinido,No encontrado,No,No,No,No,tiempo indefinido
contratos formativos,Parcialmente encontrado,No,Sí,No,No,contratos formativos
servicio público,Encontrado en glosario,Sí,Sí,Sí,Sí,servicio público
empleo competente,Parcialmente encontrado,No,Sí,No,No,empleo competente
información relativa,Parcialmente encontrado,No,Sí,Sí,Sí,información relativa
representación legal,Parcialmente encontrado,No,Sí,Sí,No,representación legal
personas trabajadoras,Parcialmente encontrado,No,Sí,Sí,No,personas trabajadoras
valor liberatorio,No encontrado,No,No,No,No,valor liberatorio
duración máxima,No encontrado,No,No,No,No,duración máxima
